Нинка,Нинка,3,513,14.03.1828,15.03.1828,кћи,грузијско,деминутив/посвојено,календарско,?
Рава,Ра́ва,3,514,,,мати,српско,деминутив,митологија,< Равијојла
Марта,Марта,3,514,16.03.1828,18.03.1828,кћи,јеврејско,посвојено,слава,госпођа
Пелагија,Пелагія,3,515,,,мати,грчко,изведено,слава,морска
Марија,Марія,3,515,19.03.1828,21.03.1828,кћи,јеврејско,библијско,благодарно,милост
Ирина,Їрина,3,516,,,мати,грчко,самотворно,слава/профилактичко,мир
Христина,Христина,3,516,22.03.1828,24.03.1828,кћи,грчко,изведено,теофорно,Христова
Рава,Равва,3,516,,,кума,српско,деминутив,митологија,< Равијојла
Санда,Сан̾да,3,517,,,мати,грчко,деминутив/феминитив,профилактичко/слава,заштитница људи/бранитељка људи
Јулијана,І҆улиа́на,3,517,22.03.1828,24.03.1828,кћи,латинско,изведено/феминитив,слава/племићко,римско породично име
Јулијана,І҆юліа́на,3,518,,,мати,латинско,изведено/феминитив,слава/племићко,римско породично име
Стана,Стана,3,519,,,мати,српско,изведено,оптатив/профилактичко,стајати
Симеуна,Симеꙋна,3,520,,,мати,јеврејско,феминитив,слава,бог је чуо
Јелена,Елена,3,520,01.05.1828,03.05.1828,кћи,грчко,изведено,слава,топлота сунчеве светлости
Марта,Марта,3,521,,,мати,јеврејско,посвојено,слава,госпођа
Рава,Равва,3,522,,,мати,српско,деминутив,митологија,< Равијојла
Дафина,Дафина,3,522,09.05.1828,11.05.1828,кћи,грчко,самотворно,фитоним,украсно дрво < ловор
Василија,Василїя,3,523,,,мати,грчко,самотворно,слава,краљица
Сара,Сарра,3,524,,,мати,јеврејско,библијско,слава,кнегиња
Јекатерина,Екатерина,3,525,,,мати,грчко,календарско,изведено,чиста?
Јелена,Елена,3,525,24.05.1828,26.05.1828,кћи,грчко,изведено,слава,топлота сунчеве светлости
Ана,А҆́нна,3,526,,,мати,јеврејско,библијско,благодарно,милост
Јулијана,Іюліана,3,527,04.06.1828,06.06.1828,кћи,латинско,изведено/феминитив,слава/племићко,римско породично име
Сосана,Сосана,3,527,04.06.1828,06.06.1828,кћи,јеврејско,самотворно,фитоним,< Сусана (бели крин)
Марија,Марія,3,528,,,мати,јеврејско,библијско,благодарно,милост
Јекатерина,Екатерина,3,529,,,мати,грчко,календарско,изведено,чиста?
Дафина,Дафина,3,529,24.06.1828,25.06.1828,кћи,грчко,самотворно,фитоним,украсно дрво < ловор
Јелена,Е҆́лена,3,530,,,мати,грчко,изведено,слава,топлота сунчеве светлости
Софија,Софїя,3,530,11.07.1828,13.07.1828,кћи,грчко,самотворно,слава,мудрост
Ангелија,Ангеліа,3,531,,,мати,грчко,изведено/,слава,анђео
Марта,Марта,3,531,13.07.1828,14.07.1828,кћи,јеврејско,посвојено,слава,госпођа
Ана,А҆́н̾на,3,532,,,мати,јеврејско,библијско,благодарно,милост
Персида,Персида,3,533,,,мати,грчко,етноним,описни придев,персијанка
Аријана,А҆́риана́,3,533,18.07.1828,20.07.1828,кћи,латинско/грчко,феминитив/изведено,слава,< Аријадна или < Арије
Симеуна,Симеуна,3,534,,,мати,јеврејско,феминитив,слава,бог је чуо
Станија,Станїя,3,535,,,мати,српско,изведено,оптатив/профилактичко,стајати
Макрена,Макрена,3,535,21.07.1828,24.07.1828,кћи,грчко,изведено,слава,далека
Јелена,Елена,3,536,,,мати,грчко,изведено,слава,топлота сунчеве светлости
Христина,Христина,3,536,24.07.1828,27.07.1828,кћи,грчко,изведено,теофорно,Христова
Макрена,Макрена,3,537,,,мати,грчко,изведено,слава,далека
Сара,Сарра,3,538,,,мати,јеврејско,библијско,слава,кнегиња
Сосана,Сосана,3,538,04.08.1828,05.08.1828,кћи,јеврејско,самотворно,фитоним,< Сусана (бели крин)
Пелагија,Пелагїя,3,539,,,мати,грчко,изведено,слава,морска
Сепфора,Сеп̾фора,3,539,09.08.1828,11.08.1828,кћи,јеврејско,самотворно,зооним/слава,птица
Винка,Винка,3,540,,,мати,латинско,деминутив/феминитив,слава,< Винко/Винкентије (победилац)
Стана,Стана,3,541,,,мати,српско,изведено,оптатив/профилактичко,стајати
Марта,Марта,3,541,13.08.1828,14.08.1828,кћи,јеврејско,посвојено,слава,госпођа
Неда,Недда,3,542,,,мати,српско,изведено/деминутив,свето,недеља
Јелисавета,Елисавета,3,543,,,мати,јеврејско,библијско,теофорно/слава,бог је заклетва
Јелена,Елена,3,544,,,мати,грчко,изведено,слава,топлота сунчеве светлости
Агатија,Агатїя,3,545,,,мати,грчко,изведено,описни придев,добра/блага
Јелисавета,Елисавета,3,545,03.09.1828,04.09.1828,кћи,јеврејско,библијско,теофорно/слава,бог је заклетва
Анђа,А҆́н̾ћа,3,546,,,мати,грчко,посвојено/деминутив,слава,анђео
Макрена,Макрена,3,547,,,мати,грчко,изведено,слава,далека
Фемија,Фемія,3,548,,,мати,грчко,изведено,оптатив,о којој се говори
Улијана,Улияна,3,559,,,мати,латинско,изведено/феминитив,слава/племићко,римско породично име
Текла,Текла,3,550,01.10.1828,03.10.1828,кћи,грчко,сложено,слава,божја слава
Јекатерина,Екатерина,3,551,,,мати,грчко,календарско,изведено,чиста?
Ана,Анна,3,552,,,мати,јеврејско,библијско,благодарно,милост
Персида,Персида,3,552,12.10.1828,13.10.1828,кћи,грчко,етноним,описни придев,персијанка
Настасија,Настасіа,3,553,,,мати,грчко,изведено,слава,васкрсла
Марта,Марта,3,554,,,мати,јеврејско,посвојено,слава,госпођа
Ракила,Ракила,3,554,15.10.1828,17.10.1828,кћи,јеврејско,самотворно/феминитив,зооним,овца
Перса,Перса,3,554,,,мати,грчко,изведено/деминутив/посвојено/етноним,описни придев,персијанка
Наталија,Наталія,3,554,16.10.1828,19.10.1828,кћи,латинско,самотворно,слава,рођена
Марија,Марія,3,555,,,мати,јеврејско,библијско,благодарно,милост
Ракила,Ракила,3,555,20.10.1828,22.10.1828,кћи,јеврејско,самотворно/феминитив,зооним,овца
Софија,Софія,3,556,,,мати,грчко,самотворно,слава,мудрост
Ана,А҆́нна,3,556,01.11.1828,03.11.1828,кћи,јеврејско,библијско,благодарно,милост
Јулијана,І҆ю́ліана,3,557,,,мати,латинско,изведено/феминитив,слава/племићко,римско породично име
Пулхерија,Пꙋрхариа,3,558,,,мати,латинско,феминитив,слава,лепа
Рахила,Рахила,3,558,28.11.1828,29.11.1828,кћи,јеврејско,самотворно/феминитив,зооним,овца
Пелагија,Пелагія,3,559,,,мати,грчко,изведено,слава,морска
Јелена,Елена,3,560,,,мати,грчко,изведено,слава,топлота сунчеве светлости
Ракила,Ракила,3,560,14.12.1828,16.12.1828,кћи,јеврејско,самотворно/феминитив,зооним,овца
Симеуна,Сѷмеу́на,3,561,,,мати,јеврејско,феминитив,слава,бог је чуо
Агатија,Агатія,3,561,12.12.1828,14.12.1828,кћи,грчко,изведено,описни придев,добра/блага
Алексија,А҆́леѯія,3,562,,,мати,грчко,изведено/феминитив,профилактичко/слава,заштитница/бранитељка
Ана,А҆́нна,3,562,12.12.1828,14.12.1828,кћи,јеврејско,библијско,благодарно,милост
Теодора,Ѳеѡдора,3,563,,,мати,грчко,сложено/феминитив,слава,дар Бога
Марија,Марїя,3,564,,,мати,јеврејско,библијско,благодарно,милост
Јулијана,І҆уліа́на,3,565,,,мати,латинско,изведено/феминитив,слава/племићко,римско породично име
Јулијана,І҆улиа́на,3,566,,,мати,латинско,изведено/феминитив,слава/племићко,римско породично име
Марија,Марія,3,566,,,мати,јеврејско,библијско,благодарно,милост
Јелисавета,Елисавета,3,567,,,мати,јеврејско,библијско,теофорно/слава,бог је заклетва
Марија,Марія,3,568,,,мати,јеврејско,библијско,благодарно,милост
Сосана,Сосана,3,569,,,мати,јеврејско,самотворно,фитоним,< Сусана (бели крин)
Марија,Мария,3,570,,,мати,јеврејско,библијско,благодарно,милост
Јулијана,І҆ꙋлїа́на,3,571,,,мати,латинско,изведено/феминитив,слава/племићко,римско породично име
Ана,А҆́нна,3,572,,,мати,јеврејско,библијско,благодарно,милост
Василија,Васїлїа,3,572,12.02.1829,14.02.1829,кћи,грчко,самотворно,слава,краљица
Теодора,Ѳеѡ́дора,3,573,,,мати,грчко,сложено/феминитив,слава,дар Бога
Христина,Христина,3,573,15.02.1829,16.02.1829,кћи,грчко,изведено,теофорно,Христова
Пелагија,Пелагїя,3,574,,,мати,грчко,изведено,слава,морска
Марија,Мария,3,575,,,мати,јеврејско,библијско,благодарно,милост
Симеуна,Симеуна,3,576,,,мати,јеврејско,феминитив,слава,бог је чуо
Стана,Стана,3,577,,,мати,српско,изведено,оптатив/профилактичко,стајати
Јефимија,Е҆́фимія,3,578,,,мати,грчко,сложено,оптатив,о којој се добро говори
Сара,Сарра,3,579,,,мати,јеврејско,библијско,слава,кнегиња
Сосана,Сосана,3,579,07.03.1829,12.03.1829,кћи,јеврејско,самотворно,фитоним,< Сусана (бели крин)
Живка,Жив̾ка,3,580,,,мати,српско,изведено/деминутив/феминитив,профилактичко,живот
Алексија,А҆́леѯія,3,580,15.03.1829,17.03.1829,кћи,грчко,изведено/феминитив,профилактичко/слава,заштитница/бранитељка
Макрина,Макрина,3,581,,,мати,грчко,изведено,слава,далека
Марија,Марїя,3,581,18.03.1829,21.03.1829,кћи,јеврејско,библијско,благодарно,милост
Божана,Божана,3,582,,,мати,српско,изведено,слава,< бог
Катерина,Катерина,3,582,17.04.1829,20.04.1829,кћи,грчко,календарско,изведено,чиста?
Персида,Персида,3,583,,,мати,грчко,етноним,описни придев,персијанка
Алексија,Алеѯїя,3,583,18.04.1829,20.04.1829,кћи,грчко,изведено/феминитив,профилактичко/слава,заштитница/бранитељка
Марија,Марїя,3,584,,,мати,јеврејско,библијско,благодарно,милост
Јелисавета,Елисавета,3,585,,,мати,јеврејско,библијско,теофорно/слава,бог је заклетва
Симеуна,Симеуна,3,585,18.05.1829,20.05.1829,кћи,јеврејско,феминитив,слава,бог је чуо
Марија,Марїя,3,586,,,мати,јеврејско,библијско,благодарно,милост
Марија,Марїя,3,587,,,мати,јеврејско,библијско,благодарно,милост
Тодора,Ѳѡдора,3,588,,,мати,грчко,сложено/феминитив,слава,дар Бога
Јелена,Е҆́лена,3,588,21.05.1829,23.05.1829,кћи,грчко,изведено,слава,топлота сунчеве светлости
Јулијана,І҆юлія́на,3,589,,,мати,латинско,изведено/феминитив,слава/племићко,римско породично име
Марта,Марта,3,590,,,мати,јеврејско,посвојено,слава,госпођа
Макрина,Макрина,3,591,07.06.1829,09.06.1829,кћи,грчко,изведено,слава,далека
Макрина,Макрина,3,592,,,мати,грчко,изведено,слава,далека
Ана,А҆́нна,3,593,,,мати,јеврејско,библијско,благодарно,милост
Алка,А҆́л̾ка,3,594,,,мати,грчко,деминутив/изведено,профилактичко/слава,< Александра/Аленка
Фема,Фема,3,594,05.07.1829,07.07.1829,кћи,грчко,изведено,оптатив,о којој се говори
Наста,Наста,3,595,,,мати,грчко,посвојено/деминутив,слава,васкрсла
Марта,Марта,3,595,06.07.1829,08.07.1829,кћи,јеврејско,посвојено,слава,госпођа
Јелена,Елена,3,596,,,мати,грчко,изведено,слава,топлота сунчеве светлости
Живка,Живка,3,596,07.07.1829,08.07.1829,кћи,српско,изведено/деминутив/феминитив,профилактичко,живот
Јулијана,Іꙋлиана,3,597,,,мати,латинско,изведено/феминитив,слава/племићко,римско породично име
Ана,А҆́нна,3,597,07.07.1829,08.07.1829,кћи,јеврејско,библијско,благодарно,милост
Милица,Милица,3,598,,,мати,српско,изведено,слава,< мила/милост
Јулијана,Іꙋлиана,3,598,11.07.1829,19.07.1829,кћи,латинско,изведено/феминитив,слава/племићко,римско породично име
Селена,Селена,3,599,,,мати,грчко,самотворно,слава,Месец
Наста,Наста,3,600,,,мати,грчко,посвојено/деминутив,слава,васкрсла
Персида,Перси́да,3,601,,,мати,грчко,етноним,описни придев,персијанка
Пауна,Пау̀на,3,602,,,мати,италијанско,изведено/посвојено/феминитив,зооним,< паун
Макрина,Макрина,3,602,19.07.1829,20.07.1829,кћи,грчко,изведено,слава,далека
Јованка,Іѡанка,3,603,,,мати,јеврејско,посвојено/изведено/феминитив,благодарно,милост Бога
Ева,Е҆́вва,3,604,,,мати,јеврејско,самотворно,слава,живот
Јованка,Іѡ́анка,3,605,,,мати,јеврејско,посвојено/изведено/феминитив,благодарно,милост Бога
Макрина,Макрина,3,606,,,мати,грчко,изведено,слава,далека
Сара,Сарра,3,606,09.08.1829,10.08.1829,кћи,јеврејско,библијско,слава,кнегиња
Персида,Персида,3,607,,,мати,грчко,етноним,описни придев,персијанка
Јелисавета,Елисавета,3,607,10.08.1829,17.08.1829,кћи,јеврејско,библијско,теофорно/слава,бог је заклетва
Агатија,Агатія,3,608,,,мати,грчко,изведено,описни придев,добра/блага
Персида,Персида,3,609,,,мати,грчко,етноним,описни придев,персијанка
Ангелина,А҆́нгелина,3,610,,,мати,грчко,изведено/,слава,анђео
Теодора,Ѳеѡдора,3,611,,,мати,грчко,сложено/феминитив,слава,дар Бога
Јелисавета,Елисавета,3,611,27.08.1829,29.08.1829,кћи,јеврејско,библијско,теофорно/слава,бог је заклетва
Наталија,Наталїя,3,612,,,мати,латинско,самотворно,слава,рођена
Марија,Марїя,3,613,,,мати,јеврејско,библијско,благодарно,милост
Јулијана,Їулияна,3,614,,,мати,латинско,изведено/феминитив,слава/племићко,римско породично име
Анка,А҆́нка,3,614,11.09.1829,12.09.1829,кћи,јеврејско,посвојено/феминитив/библијско,благодарно,< Ана (милост)
Рокса,Роѯа,3,615,,,мати,грчко,деминутив,оптатив,источно име (жена Александра Великог)
Ана,А҆́нна,3,616,,,мати,јеврејско,библијско,благодарно,милост
Јулијана,Їулиа́на,3,617,,,мати,латинско,изведено/феминитив,слава/племићко,римско породично име
Софија,Софїя,3,617,21.09.1829,24.09.1829,кћи,грчко,самотворно,слава,мудрост
Јелисавета,Елисавета,3,618,,,мати,јеврејско,библијско,теофорно/слава,бог је заклетва
Јелисавета,Елисавета,3,618,26.09.1829,27.09.1829,кћи,јеврејско,библијско,теофорно/слава,бог је заклетва
Теодора,Теѡ̀дора,3,619,,,мати,грчко,сложено/феминитив,слава,дар Бога
Христина,Христина,3,620,,,мати,грчко,изведено,теофорно,Христова
Јелена,Елена,3,620,03.10.1829,05.10.1829,кћи,грчко,изведено,слава,топлота сунчеве светлости
Јекатерина,Е҆́катеріна̀,3,621,,,мати,грчко,календарско,изведено,чиста?
Пелагија,Пелагіа,3,621,07.10.1829,09.10.1829,кћи,грчко,изведено,слава,морска
Мила,Мила,3,622,,,мати,српско,изведено/феминитив,слава,мила
Персида,Персида,3,623,,,мати,грчко,етноним,описни придев,персијанка
Стефанија,Стефанія,3,624,,,мати,грчко,изведено/феминитив,слава,венац/венчана
Јелисавета,Елисавета,3,624,23.10.1829,26.10.1829,кћи,јеврејско,библијско,теофорно/слава,бог је заклетва
Јованка,Іѡанка,3,625,,,мати,јеврејско,посвојено/изведено/феминитив,благодарно,милост Бога
Анастасија,Анастасія,3,625,28.10.1829,31.10.1829,кћи,грчко,изведено,слава,васкрсла
Ана,Анна,3,626,,,мати,јеврејско,библијско,благодарно,милост
Паунa,Пауна,3,627,,,мати,италијанско,изведено/посвојено/феминитив,зооним,< паун
Настасија,Настасіа,3,627,03.11.1829,05.11.1829,кћи,грчко,изведено,слава,васкрсла
Иванка,Іванка,3,628,,,мати,јеврејско,посвојено/изведено/феминитив,благодарно,милост Бога
Кумрија,Кꙋмрия,3,689,,,мати,турско,некалендарско,зооним,грлица/гугутка
Јелена,Е҆́лена,3,690,,,мати,грчко,изведено,слава,топлота сунчеве светлости
Јевросија,Евросія,3,691,,,мати,грчко,изведено/феминитив,свето,весеље/радост
Настасија,Настасія,3,691,09.01.1830,11.01.1830,кћи,грчко,изведено,слава,васкрсла
Јованка,Іѡ҆́анка,3,692,,,мати,јеврејско,посвојено/феминитив,благодарно,милост Бога
Јелисавета,Е҆́лисавета,3,692,12.01.1830,14.01.1830,кћи,јеврејско,библијско,теофорно/слава,бог је заклетва
Софија,София,3,693,,,мати,грчко,самотворно,слава,мудрост
Стана,Стана,3,694,,,мати,српско,изведено,оптатив/профилактичко,стајати
Јефросинија,Ефросинїя,3,695,,,мати,грчко,изведено/феминитив,свето,весеље/радост
Максима,Маѯима,3,695,14.01.1830,16.01.1830,кћи,латинско,феминитив/изведено,слава,највећа
Сара,Сарра,3,696,,,мати,јеврејско,библијско,слава,кнегиња
Марија,Марїя,3,697,,,мати,јеврејско,библијско,благодарно,милост
Јелисавета,Е҆́лисавета,3,697,17.01.1830,19.01.1830,кћи,јеврејско,библијско,теофорно/слава,бог је заклетва
Василија,Василія,3,698,,,мати,грчко,самотворно,слава,краљица
Ангелина,А҆́нгелѝна,3,698,01.02.1830,02.02.1830,кћи,грчко,изведено/,слава,анђео
Марија,Маріа,3,699,,,мати,јеврејско,библијско,благодарно,милост
Јулијана,Іюлїана,3,700,,,мати,латинско,изведено/феминитив,слава/племићко,римско породично име
Фемија,Фемия,3,701,,,мати,грчко,изведено,оптатив,о којој се говори
Ана,Анна,3,702,,,мати,јеврејско,библијско,благодарно,милост
Макрена,Макрена,3,703,,,мати,грчко,изведено,слава,далека
Јелена,Елена,3,703,11.02.1830,13.02.1830,кћи,грчко,изведено,слава,топлота сунчеве светлости
Марија,Мария,3,704,,,мати,јеврејско,библијско,благодарно,милост
Анка,А҆́нка,3,705,,,мати,јеврејско,посвојено/феминитив/библијско,благодарно,< Ана (милост)
Теодора,Ѳеѡдора,3,705,14.02.1830,15.02.1830,кћи,грчко,сложено/феминитив,слава,дар Бога
Макрена,Макрена,3,706,,,мати,грчко,изведено,слава,далека
Јелисавета,Елисавета,3,706,15.02.1830,17.02.1830,мати,јеврејско,библијско,теофорно/слава,бог је заклетва
Наталија,Наталія,3,707,,,мати,латинско,самотворно,слава,рођена
Персида,Персида,3,708,,,мати,грчко,етноним,описни придев,персијанка
Јулијана,Іуліана,3,709,,,мати,латинско,изведено/феминитив,слава/племићко,римско породично име
Василија,Василія,3,709,27.02.1830,01.04.1830,кћи,грчко,самотворно,слава,краљица
Јелена,Е҆ле́на̀,3,710,,,мати,грчко,изведено,слава,топлота сунчеве светлости
Сосана,Соса́на,3,711,,,мати,јеврејско,самотворно,фитоним,< Сусана (бели крин)
Сара,Сарра,3,712,,,мати,јеврејско,библијско,слава,кнегиња
Ана,Анна,3,712,10.03.1830,12.03.1830,кћи,јеврејско,библијско,благодарно,милост
Савка,Савка,3,713,,,мати,јеврејско,посвојено/изведено/феминитив,профилактичко,старица
Алексија,Алеѯія,3,713,13.03.1829,15.03.1830,кћи,грчко,изведено/феминитив,профилактичко/слава,заштитница/бранитељка
Ана,Анна,3,714,,,мати,јеврејско,библијско,благодарно,милост
Цвета,Цвета,3,715,,,мати,српско,изведено,слава,< цвет
Василија,Василїя,3,715,18.03.1830,20.03.1830,кћи,грчко,самотворно,слава,краљица
Улијана,У҆ліяна,3,716,,,мати,латинско,изведено/феминитив,слава/племићко,римско породично име
Стефанија,Стефаніа,3,717,,,мати,грчко,изведено/феминитив,слава,венац/венчана
Пелагија,Пелагїя,3,718,,,мати,грчко,изведено,слава,морска
Симка,Сімка,3,719,,,мати,јеврејско,феминитив/деминутив/посвојено,слава,< Симеуна
Марија,Марія,3,720,,,мати,јеврејско,библијско,благодарно,милост
Макра,Макра̀,3,721,,,мати,грчко,деминутив/изведено,слава,далека
Максима,Маѯима,3,721,01.05.1830,02.05.1830,кћи,латинско,феминитив/изведено,слава,највећа
Пелагија,Пелагїя,3,722,,,мати,грчко,изведено,слава,морска
Агатија,Агатія,3,723,,,мати,грчко,изведено,описни придев,добра/блага
Поркерија,Поркерія,3,723,10.05.1830,14.05.1830,кћи,латинско,феминитив,слава,лепа
Павлија,Павліа́,3,724,,,мати,латинско,деминутив/феминитив/посвојено,свето,< Павле (мала)
Персида,Перси́да,3,725,,,мати,грчко,етноним,описни придев,персијанка
Јефимија,Е҆́фимія,3,725,25.05.1830,28.05.1830,кћи,грчко,сложено,оптатив,о којој се добро говори
Персида,Пер̾сида,3,726,,,мати,грчко,етноним,описни придев,персијанка
Василија,Василїя,3,727,02.06.1830,03.06.1830,мати,грчко,самотворно,слава,краљица
Јелисавета,Елисавета,3,728,,,мати,јеврејско,библијско,теофорно/слава,бог је заклетва
Јекатерина,Екатерина,3,729,,,мати,грчко,календарско,изведено,чиста?
Сара,Сарара,3,729,,,мати,јеврејско,библијско,слава,кнегиња
Савка,Саввка,3,730,,,мати,јеврејско,посвојено/изведено/феминитив,профилактичко,старица
Неранџа,Неранћа,3,731,,,мати,турско/арапско/персијско,фитоним,слава,наранџа (дрво и плод)
Ана,Анна,3,732,,,мати,јеврејско,библијско,благодарно,милост
Павлија,Павлія,3,732,06.07.732,08.07.1830,кћи,латинско,деминутив/феминитив/посвојено,свето,< Павле (мала)
Симеуна,Симеуна,3,733,,,мати,јеврејско,феминитив,слава,бог је чуо
Милица,Милица,3,734,,,мати,српско,изведено,слава,< мила/милост
Алка,Ал̑ка,3,735,,,мати,грчко,деминутив/изведено,профилактичко/слава,< Александра/Аленка
Макрина,Макрина,3,735,02.08.1830,04.08.1830,кћи,грчко,изведено,слава,далека
Софија,Софія,3,736,,,мати,грчко,самотворно,слава,мудрост
Теодора,Ѳеѡдора,3,737,,,мати,грчко,сложено/феминитив,слава,дар Бога
Христина,Христина,3,737,07.08.1830,09.08.1830,кћи,грчко,изведено,теофорно,Христова
Симеуна,Симеу́на,3,738,,,мати,јеврејско,феминитив,слава,бог је чуо
Марта,Марта,3,739,,,мати,јеврејско,посвојено,слава,госпођа
Сосана,Сосана,3,740,,,мати,јеврејско,самотворно,фитоним,< Сусана (бели крин)
Максима,Маѯима,3,740,22.08.1830,29.08.1830,кћи,латинско,феминитив/изведено,слава,највећа
Јелена,Е҆́лена,3,741,,,мати,грчко,изведено,слава,топлота сунчеве светлости
Милица,Милица,3,741,23.08.1830,24.08.1830,кћи,српско,изведено,слава,< мила/милост
Марија,Марїя,3,742,,,мати,јеврејско,библијско,благодарно,милост
Јелисавета,Елисавета,3,742,,,мати,јеврејско,библијско,теофорно/слава,бог је заклетва
Марија,Марія,3,743,,,мати,јеврејско,библијско,благодарно,милост
Дивна,Дивна,3,743,23.08.1830,24.08.1830,кћи,српско,самотворно,слава,придев узет за лично име
Теодора,Ѳеѡдора,3,744,,,мати,грчко,сложено/феминитив,слава,дар Бога
Живана,Живана,3,744,25.08.1830,26.08.1830,кћи,српско,изведено,профилактичко,живот
Јованка,І҆ѡванка,3,745,,,мати,јеврејско,посвојено/феминитив,благодарно,милост Бога
Наталија,Наѳаліа,3,745,28.08.1830,29.08.1830,кћи,латинско,самотворно,слава,рођена
Станија,Станія,3,746,,,мати,српско,изведено,оптатив/профилактичко,стајати
Марија,Марія,3,747,,,мати,јеврејско,библијско,благодарно,милост
Фемија,Фемїя,3,748,,,мати,грчко,изведено,оптатив,о којој се говори
Марта,Марта,3,748,14.09.1830,15.09.1830,кћи,јеврејско,посвојено,слава,госпођа
Марија,Марія,3,748,14.09.1830,15.09.1830,кћи,јеврејско,библијско,благодарно,милост
Теодора,Ѳеѡдора,3,749,,,мати,грчко,сложено/феминитив,слава,дар Бога
Текла,Ѳекла̀,3,749,14.09.1830,15.09.1830,кћи,грчко,сложено,слава,божја слава
Наста,Наста,3,750,,,мати,грчко,посвојено/деминутив,слава,васкрсла
Софија,Софїя,3,750,15.09.1830,17.09.1830,кћи,грчко,самотворно,слава,мудрост
Сара,Сарра,3,751,,,мати,јеврејско,библијско,слава,кнегиња
Сара,Сарра,3,752,,,мати,јеврејско,библијско,слава,кнегиња
Симеуна,Симеуна,3,753,,,мати,јеврејско,феминитив,слава,бог је чуо
Наталија,Наталія,3,754,,,мати,латинско,самотворно,слава,рођена
Сосана,Сосана,3,754,25.09.1830,29.09.1830,кћи,јеврејско,самотворно,фитоним,< Сусана (бели крин)
Ана,Анна,3,755,,,мати,јеврејско,библијско,благодарно,милост
Катарина,Катарина,3,755,27.09.1830,30.09.1830,кћи,грчко,календарско,изведено,чиста?
Ана,Анна,3,756,,,мати,јеврејско,библијско,благодарно,милост
Јелена,Елена,3,757,,,мати,грчко,изведено,слава,топлота сунчеве светлости
Илка,І҆́лка,3,758,,,мати,јевреско,изведено/посвојено/феминитив/деминутив,теоним/благодарно,< Илија
Александра,А҆́леѯандра,3,758,15.10.1830,16.10.1830,кћи,грчко,сложено/феминитив,профилактичко/слава,заштитница људи/бранитељка људи
Рава,Ра́ва,3,759,,,мати,српско,деминутив,митологија,< Равијојла
Стана,Стана,3,759,15.10.1830,16.10.1830,кћи,српско,изведено,оптатив/профилактичко,стајати
Везиља,Везиля,3,760,,,мати,српско,занимање,занимање,везиља
Кристина,Кристина,3,760,20.10.1830,24.10.1830,кћи,грчко,изведено,теофорно,Христова
Стана,Стана,3,761,,,мати,српско,изведено,оптатив/профилактичко,стајати
Персида,Персида,3,761,26.10.1830,27.10.1830,кћи,грчко,етноним,описни придев,персијанка
Мара,Мара,3,762,,,мати,јеврејско,посвојено/деминутив,слава,< Марија
Марија,Марія,3,763,,,мати,јеврејско,библијско,благодарно,милост
Фемија,Фемїя,3,764,,,мати,грчко,изведено,оптатив,о којој се говори
Јулијана,Ю҆́лїана,3,764,11.11.1830,12.11.1830,кћи,латинско,изведено/феминитив,слава/племићко,римско породично име
Пелагија,Пелагія,3,765,,,мати,грчко,изведено,слава,морска
Персида,Персида,3,766,,,мати,грчко,етноним,описни придев,персијанка
Алка,Алка,3,766,03.12.1830,05.12.1830,кћи,грчко,деминутив/изведено,профилактичко/слава,< Александра/Аленка
Марија,Марія,3,767,,,мати,јеврејско,библијско,благодарно,милост
Стана,Стана,3,768,,,мати,српско,изведено,оптатив/профилактичко,стајати
Јекатерина,Е҆катерина,3,769,,,мати,грчко,календарско,изведено,чиста?
Јелисавета,Елисавета,3,769,16.12.1830,18.12.1830,мати,јеврејско,библијско,теофорно/слава,бог је заклетва
Сосана,Соса́на,3,770,,,мати,јеврејско,самотворно,фитоним,< Сусана (бели крин)
Јекатерина,Е҆́катерина,3,770,18.12.1830,19.12.1830,кћи,грчко,календарско,изведено,чиста?
Марија,Марїя,3,771,,,мати,јеврејско,библијско,благодарно,милост
Фема,Фема,3,771,23.12.1830,24.12.1830,кћи,грчко,самотворно,оптатив,о којој се говори
Ана,Анна,3,772(872),,,мати,јеврејско,библијско,благодарно,милост
Теодора,Ѳеѡ̀дора,4,1,,,мати,грчко,сложено/феминитив,слава,дар Бога
Настасија,Настасія,4,2,,,мати,грчко,изведено,слава,васкрсла
Јелисавета,Елисавета,4,3,,,мати,јеврејско,библијско,теофорно/слава,бог је заклетва
Јекатарина,Екатарина,4,3,08.02.1831,09.02.1831,кћи,грчко,календарско,изведено,чиста?
Дмитра,Дмитра,4,4,,,мати,грчко,посвојено/деминутив/феминитив,слава,< Димитрије < Деметра (мајка земља)
Јекатерина,Е҆́катерина̀,4,4,11.02.1831,13.02.1831,кћи,грчко,календарско,изведено,чиста?
Јекатарина,Екатарина,4,5,,,мати,грчко,календарско,изведено,чиста?
Макрена,Макрена,4,5,14.02.1831,15.02.1831,кћи,грчко,изведено,слава,далека
Стана,Стана,4,6,,,мати,српско,изведено,оптатив/профилактичко,стајати
Сара,Сарра,4,7,,,мати,јеврејско,библијско,слава,кнегиња
Персида,Персида,4,7,16.02.1831,18.02.1831,кћи,грчко,етноним,описни придев,персијанка
Рахила,Рахила,4,8,,,кума,јеврејско,самотворно/феминитив,зооним,овца
Софија,Софїя,4,8,16.02.1831,18.02.1831,кћи,грчко,самотворно,слава,мудрост
Ангелина,Ангелина,4,9,,,мати,грчко,изведено/,слава,анђео
